X [s],Avanti sensor 5: EMG 5 [V],X [s],Avanti sensor 5: ACC.X 5 [g],X [s],Avanti sensor 5: ACC.Y 5 [g],X [s],Avanti sensor 5: ACC.Z 5 [g],X [s],Avanti sensor 6: EMG 6 [V],X [s],Avanti sensor 6: ACC.X 6 [g],X [s],Avanti sensor 6: ACC.Y 6 [g],X [s],Avanti sensor 6: ACC.Z 6 [g],X [s],Avanti sensor 7: EMG 7 [V],X [s],Avanti sensor 7: ACC.X 7 [g],X [s],Avanti sensor 7: ACC.Y 7 [g],X [s],Avanti sensor 7: ACC.Z 7 [g],X [s],Avanti sensor 8: EMG 8 [V],X [s],Avanti sensor 8: ACC.X 8 [g],X [s],Avanti sensor 8: ACC.Y 8 [g],X [s],Avanti sensor 8: ACC.Z 8 [g]
13.11576923,-1.76242E-05,0,0,0,0,0,0,13.11576923,-2.97093E-05,0,0,0,0,0,0,13.11576923,2.51774E-06,0,0,0,0,0,0,13.11576923,-1.99741E-05,0,0,0,0,0,0
13.11628846,-1.7792E-05,0,0,0,0,0,0,13.11628846,-3.27306E-05,0,0,0,0,0,0,13.11628846,4.53193E-06,0,0,0,0,0,0,13.11628846,-1.79599E-05,0,0,0,0,0,0
13.11680769,-1.49386E-05,0,0,0,0,0,0,13.11680769,-3.07164E-05,0,0,0,0,0,0,13.11680769,3.52483E-06,0,0,0,0,0,0,13.11680769,-1.82956E-05,0,0,0,0,0,0
13.11732692,-1.09102E-05,0,0,0,0,0,0,13.11732692,-2.7863E-05,0,0,0,0,0,0,13.11732692,-6.71397E-07,0,0,0,0,0,0,13.11732692,-1.82956E-05,0,0,0,0,0,0
13.11784615,-8.22461E-06,0,0,0,0,0,0,13.11784615,-2.95415E-05,0,0,0,0,0,0,13.11784615,-4.86763E-06,0,0,0,0,0,0,13.11784615,-1.62814E-05,0,0,0,0,0,0
13.11836538,-6.88182E-06,0,0,0,0,0,0,13.11836538,-3.25628E-05,0,0,0,0,0,0,13.11836538,-3.69268E-06,0,0,0,0,0,0,13.11836538,-1.59457E-05,0,0,0,0,0,0
13.11888462,-7.04967E-06,0,0,0,0,0,0,13.11888462,-3.30663E-05,0,0,0,0,0,0,13.11888462,1.67849E-07,0,0,0,0,0,0,13.11888462,-1.74563E-05,0,0,0,0,0,0
13.11940385,-7.04967E-06,0,0,0,0,0,0,13.11940385,-3.0045E-05,0,0,0,0,0,0,13.11940385,1.84634E-06,0,0,0,0,0,0,13.11940385,-1.69528E-05,0,0,0,0,0,0
13.11992308,-4.86763E-06,0,0,0,0,0,0,13.11992308,-2.93736E-05,0,0,0,0,0,0,13.11992308,5.03548E-07,0,0,0,0,0,0,13.11992308,-1.67849E-05,0,0,0,0,0,0
13.12044231,-5.53903E-06,0,0,0,0,0,0,13.12044231,-3.13878E-05,0,0,0,0,0,0,13.12044231,-1.51064E-06,0,0,0,0,0,0,13.12044231,-1.76242E-05,0,0,0,0,0,0
13.12096154,-6.54612E-06,0,0,0,0,0,0,13.12096154,-3.23949E-05,0,0,0,0,0,0,13.12096154,-1.17494E-06,0,0,0,0,0,0,13.12096154,-1.76242E-05,0,0,0,0,0,0
13.12148077,-5.87472E-06,0,0,0,0,0,0,13.12148077,-3.37377E-05,0,0,0,0,0,0,13.12148077,1.51064E-06,0,0,0,0,0,0,13.12148077,-1.76242E-05,0,0,0,0,0,0
13.122,-6.54612E-06,0,0,0,0,0,0,13.122,-3.25628E-05,0,0,0,0,0,0,13.122,3.52483E-06,0,0,0,0,0,0,13.122,-1.96384E-05,0,0,0,0,0,0
13.12251923,-7.04967E-06,0,0,0,0,0,0,13.12251923,-3.17235E-05,0,0,0,0,0,0,13.12251923,1.51064E-06,0,0,0,0,0,0,13.12251923,-2.13169E-05,0,0,0,0,0,0
13.12303846,-6.54612E-06,0,0,0,0,0,0,13.12303846,-3.17235E-05,0,0,0,0,0,0,13.12303846,-1.17494E-06,0,0,0,0,0,0,13.12303846,-2.13169E-05,0,0,0,0,0,0
13.12355769,-7.04967E-06,0,0,0,0,0,0,13.12355769,-2.97093E-05,0,0,0,0,0,0,13.12355769,-2.18204E-06,0,0,0,0,0,0,13.12355769,-2.18204E-05,0,0,0,0,0,0
13.12407692,-4.86763E-06,0,0,0,0,0,0,13.12407692,-2.76951E-05,0,0,0,0,0,0,13.12407692,-2.51774E-06,0,0,0,0,0,0,13.12407692,-2.09812E-05,0,0,0,0,0,0
13.12459615,-3.35698E-06,0,0,0,0,0,0,13.12459615,-2.76951E-05,0,0,0,0,0,0,13.12459615,-1.51064E-06,0,0,0,0,0,0,13.12459615,-2.04776E-05,0,0,0,0,0,0
13.12511538,-3.86053E-06,0,0,0,0,0,0,13.12511538,-2.76951E-05,0,0,0,0,0,0,13.12511538,-3.02129E-06,0,0,0,0,0,0,13.12511538,-1.99741E-05,0,0,0,0,0,0
13.12563462,-3.02129E-06,0,0,0,0,0,0,13.12563462,-2.73594E-05,0,0,0,0,0,0,13.12563462,-4.19623E-06,0,0,0,0,0,0,13.12563462,-1.82956E-05,0,0,0,0,0,0
13.12615385,-2.68559E-06,0,0,0,0,0,0,13.12615385,-2.83665E-05,0,0,0,0,0,0,13.12615385,-2.34989E-06,0,0,0,0,0,0,13.12615385,-1.54421E-05,0,0,0,0,0,0
13.12667308,-2.18204E-06,0,0,0,0,0,0,13.12667308,-3.03807E-05,0,0,0,0,0,0,13.12667308,-2.85344E-06,0,0,0,0,0,0,13.12667308,-1.32601E-05,0,0,0,0,0,0
13.12719231,1.17494E-06,0,0,0,0,0,0,13.12719231,-2.90379E-05,0,0,0,0,0,0,13.12719231,-2.85344E-06,0,0,0,0,0,0,13.12719231,-1.20851E-05,0,0,0,0,0,0
13.12771154,1.34279E-06,0,0,0,0,0,0,13.12771154,-2.70237E-05,0,0,0,0,0,0,13.12771154,-3.02129E-06,0,0,0,0,0,0,13.12771154,-9.56741E-06,0,0,0,0,0,0
13.12823077,-2.18204E-06,0,0,0,0,0,0,13.12823077,-2.83665E-05,0,0,0,0,0,0,13.12823077,-2.18204E-06,0,0,0,0,0,0,13.12823077,-4.53193E-06,0,0,0,0,0,0
13.12875,-2.18204E-06,0,0,0,0,0,0,13.12875,-2.98772E-05,0,0,0,0,0,0,13.12875,-2.34989E-06,0,0,0,0,0,0,13.12875,-1.84634E-06,0,0,0,0,0,0
13.12926923,-2.85344E-06,0,0,0,0,0,0,13.12926923,-2.76951E-05,0,0,0,0,0,0,13.12926923,-3.69268E-06,0,0,0,0,0,0,13.12926923,-5.20333E-06,0,0,0,0,0,0
13.12978846,-5.53903E-06,0,0,0,0,0,0,13.12978846,-2.90379E-05,0,0,0,0,0,0,13.12978846,-2.18204E-06,0,0,0,0,0,0,13.12978846,-7.88891E-06,0,0,0,0,0,0
13.13030769,-1.34279E-06,0,0,0,0,0,0,13.13030769,-3.10521E-05,0,0,0,0,0,0,13.13030769,3.35698E-07,0,0,0,0,0,0,13.13030769,-8.89601E-06,0,0,0,0,0,0
13.13082692,6.71397E-07,0,0,0,0,0,0,13.13082692,-3.27306E-05,0,0,0,0,0,0,13.13082692,2.18204E-06,0,0,0,0,0,0,13.13082692,-1.12459E-05,0,0,0,0,0,0
13.13134615,-2.85344E-06,0,0,0,0,0,0,13.13134615,-3.25628E-05,0,0,0,0,0,0,13.13134615,1.17494E-06,0,0,0,0,0,0,13.13134615,-1.25887E-05,0,0,0,0,0,0
13.13186538,-8.22461E-06,0,0,0,0,0,0,13.13186538,-3.13878E-05,0,0,0,0,0,0,13.13186538,-6.71397E-07,0,0,0,0,0,0,13.13186538,-1.12459E-05,0,0,0,0,0,0
13.13238462,-9.56741E-06,0,0,0,0,0,0,13.13238462,-3.13878E-05,0,0,0,0,0,0,13.13238462,-1.17494E-06,0,0,0,0,0,0,13.13238462,-1.09102E-05,0,0,0,0,0,0
13.13290385,-7.55322E-06,0,0,0,0,0,0,13.13290385,-3.10521E-05,0,0,0,0,0,0,13.13290385,1.67849E-07,0,0,0,0,0,0,13.13290385,-1.0071E-05,0,0,0,0,0,0
13.13342308,-6.37827E-06,0,0,0,0,0,0,13.13342308,-3.07164E-05,0,0,0,0,0,0,13.13342308,8.39246E-07,0,0,0,0,0,0,13.13342308,-8.56031E-06,0,0,0,0,0,0
13.13394231,-7.72107E-06,0,0,0,0,0,0,13.13394231,-3.13878E-05,0,0,0,0,0,0,13.13394231,-2.18204E-06,0,0,0,0,0,0,13.13394231,-8.89601E-06,0,0,0,0,0,0
13.13446154,-7.21752E-06,0,0,0,0,0,0,13.13446154,-3.50805E-05,0,0,0,0,0,0,13.13446154,-4.19623E-06,0,0,0,0,0,0,13.13446154,-8.89601E-06,0,0,0,0,0,0
13.13498077,-6.21042E-06,0,0,0,0,0,0,13.13498077,-3.44091E-05,0,0,0,0,0,0,13.13498077,-4.19623E-06,0,0,0,0,0,0,13.13498077,-8.22461E-06,0,0,0,0,0,0
13.1355,-6.54612E-06,0,0,0,0,0,0,13.1355,-3.17235E-05,0,0,0,0,0,0,13.1355,-5.53903E-06,0,0,0,0,0,0,13.1355,-7.21752E-06,0,0,0,0,0,0
13.13601923,-7.55322E-06,0,0,0,0,0,0,13.13601923,-2.97093E-05,0,0,0,0,0,0,13.13601923,-3.69268E-06,0,0,0,0,0,0,13.13601923,-7.21752E-06,0,0,0,0,0,0
13.13653846,-1.05745E-05,0,0,0,0,0,0,13.13653846,-2.90379E-05,0,0,0,0,0,0,13.13653846,-1.51064E-06,0,0,0,0,0,0,13.13653846,-9.23171E-06,0,0,0,0,0,0
13.13705769,-1.49386E-05,0,0,0,0,0,0,13.13705769,-2.80308E-05,0,0,0,0,0,0,13.13705769,6.71397E-07,0,0,0,0,0,0,13.13705769,-8.22461E-06,0,0,0,0,0,0
13.13757692,-1.27565E-05,0,0,0,0,0,0,13.13757692,-2.50095E-05,0,0,0,0,0,0,13.13757692,5.03548E-07,0,0,0,0,0,0,13.13757692,-6.54612E-06,0,0,0,0,0,0
13.13809615,-6.88182E-06,0,0,0,0,0,0,13.13809615,-2.65202E-05,0,0,0,0,0,0,13.13809615,-1.67849E-07,0,0,0,0,0,0,13.13809615,-9.06386E-06,0,0,0,0,0,0
13.13861538,-6.37827E-06,0,0,0,0,0,0,13.13861538,-3.17235E-05,0,0,0,0,0,0,13.13861538,-1.51064E-06,0,0,0,0,0,0,13.13861538,-1.39315E-05,0,0,0,0,0,0
13.13913462,-9.23171E-06,0,0,0,0,0,0,13.13913462,-3.23949E-05,0,0,0,0,0,0,13.13913462,-4.69978E-06,0,0,0,0,0,0,13.13913462,-1.52743E-05,0,0,0,0,0,0
13.13965385,-1.54421E-05,0,0,0,0,0,0,13.13965385,-3.0045E-05,0,0,0,0,0,0,13.13965385,-4.02838E-06,0,0,0,0,0,0,13.13965385,-1.52743E-05,0,0,0,0,0,0
13.14017308,-2.09812E-05,0,0,0,0,0,0,13.14017308,-2.90379E-05,0,0,0,0,0,0,13.14017308,-1.67849E-07,0,0,0,0,0,0,13.14017308,-1.76242E-05,0,0,0,0,0,0
13.14069231,-1.86313E-05,0,0,0,0,0,0,13.14069231,-2.70237E-05,0,0,0,0,0,0,13.14069231,1.84634E-06,0,0,0,0,0,0,13.14069231,-1.93027E-05,0,0,0,0,0,0
13.14121154,-1.52743E-05,0,0,0,0,0,0,13.14121154,-2.7863E-05,0,0,0,0,0,0,13.14121154,-8.39246E-07,0,0,0,0,0,0,13.14121154,-1.99741E-05,0,0,0,0,0,0
13.14173077,-1.7792E-05,0,0,0,0,0,0,13.14173077,-3.10521E-05,0,0,0,0,0,0,13.14173077,-3.18914E-06,0,0,0,0,0,0,13.14173077,-2.23239E-05,0,0,0,0,0,0
13.14225,-1.76242E-05,0,0,0,0,0,0,13.14225,-3.30663E-05,0,0,0,0,0,0,13.14225,-6.54612E-06,0,0,0,0,0,0,13.14225,-2.93736E-05,0,0,0,0,0,0
13.14276923,-1.561E-05,0,0,0,0,0,0,13.14276923,-3.3402E-05,0,0,0,0,0,0,13.14276923,-9.23171E-06,0,0,0,0,0,0,13.14276923,-3.6759E-05,0,0,0,0,0,0
13.14328846,-1.62814E-05,0,0,0,0,0,0,13.14328846,-3.27306E-05,0,0,0,0,0,0,13.14328846,-1.02388E-05,0,0,0,0,0,0,13.14328846,-4.04517E-05,0,0,0,0,0,0
13.14380769,-1.40993E-05,0,0,0,0,0,0,13.14380769,-2.83665E-05,0,0,0,0,0,0,13.14380769,-8.22461E-06,0,0,0,0,0,0,13.14380769,-3.84375E-05,0,0,0,0,0,0
13.14432692,-1.15816E-05,0,0,0,0,0,0,13.14432692,-2.40024E-05,0,0,0,0,0,0,13.14432692,-5.20333E-06,0,0,0,0,0,0,13.14432692,-2.23239E-05,0,0,0,0,0,0
13.14484615,-1.19173E-05,0,0,0,0,0,0,13.14484615,-2.40024E-05,0,0,0,0,0,0,13.14484615,-3.18914E-06,0,0,0,0,0,0,13.14484615,1.17494E-06,0,0,0,0,0,0
13.14536538,-1.05745E-05,0,0,0,0,0,0,13.14536538,-2.63523E-05,0,0,0,0,0,0,13.14536538,-1.84634E-06,0,0,0,0,0,0,13.14536538,7.55322E-06,0,0,0,0,0,0
13.14588462,-8.22461E-06,0,0,0,0,0,0,13.14588462,-2.70237E-05,0,0,0,0,0,0,13.14588462,1.51064E-06,0,0,0,0,0,0,13.14588462,-4.53193E-06,0,0,0,0,0,0
13.14640385,-3.35698E-06,0,0,0,0,0,0,13.14640385,-2.58488E-05,0,0,0,0,0,0,13.14640385,4.36408E-06,0,0,0,0,0,0,13.14640385,-9.56741E-06,0,0,0,0,0,0
13.14692308,5.03548E-06,0,0,0,0,0,0,13.14692308,-2.26596E-05,0,0,0,0,0,0,13.14692308,5.03548E-06,0,0,0,0,0,0,13.14692308,3.86053E-06,0,0,0,0,0,0
13.14744231,5.53903E-06,0,0,0,0,0,0,13.14744231,-1.62814E-05,0,0,0,0,0,0,13.14744231,5.20333E-06,0,0,0,0,0,0,13.14744231,2.53452E-05,0,0,0,0,0,0
13.14796154,1.17494E-06,0,0,0,0,0,0,13.14796154,-1.42672E-05,0,0,0,0,0,0,13.14796154,3.86053E-06,0,0,0,0,0,0,13.14796154,3.57519E-05,0,0,0,0,0,0
13.14848077,-3.52483E-06,0,0,0,0,0,0,13.14848077,-2.03098E-05,0,0,0,0,0,0,13.14848077,-2.85344E-06,0,0,0,0,0,0,13.14848077,2.7863E-05,0,0,0,0,0,0
13.149,-2.85344E-06,0,0,0,0,0,0,13.149,-2.97093E-05,0,0,0,0,0,0,13.149,-8.22461E-06,0,0,0,0,0,0,13.149,6.88182E-06,0,0,0,0,0,0
13.14951923,-2.18204E-06,0,0,0,0,0,0,13.14951923,-3.44091E-05,0,0,0,0,0,0,13.14951923,-5.53903E-06,0,0,0,0,0,0,13.14951923,-1.34279E-05,0,0,0,0,0,0
13.15003846,-2.18204E-06,0,0,0,0,0,0,13.15003846,-3.40734E-05,0,0,0,0,0,0,13.15003846,-1.84634E-06,0,0,0,0,0,0,13.15003846,-2.51774E-05,0,0,0,0,0,0
13.15055769,-3.52483E-06,0,0,0,0,0,0,13.15055769,-3.23949E-05,0,0,0,0,0,0,13.15055769,1.67849E-07,0,0,0,0,0,0,13.15055769,-2.93736E-05,0,0,0,0,0,0
13.15107692,-1.67849E-06,0,0,0,0,0,0,13.15107692,-3.03807E-05,0,0,0,0,0,0,13.15107692,-1.67849E-07,0,0,0,0,0,0,13.15107692,-2.87022E-05,0,0,0,0,0,0
13.15159615,-8.39246E-07,0,0,0,0,0,0,13.15159615,-3.10521E-05,0,0,0,0,0,0,13.15159615,-2.34989E-06,0,0,0,0,0,0,13.15159615,-2.50095E-05,0,0,0,0,0,0
13.15211538,-2.18204E-06,0,0,0,0,0,0,13.15211538,-3.70947E-05,0,0,0,0,0,0,13.15211538,-2.51774E-06,0,0,0,0,0,0,13.15211538,-2.09812E-05,0,0,0,0,0,0
13.15263462,-1.67849E-06,0,0,0,0,0,0,13.15263462,-3.84375E-05,0,0,0,0,0,0,13.15263462,-8.56031E-06,0,0,0,0,0,0,13.15263462,-1.35958E-05,0,0,0,0,0,0
13.15315385,8.39246E-07,0,0,0,0,0,0,13.15315385,-3.3402E-05,0,0,0,0,0,0,13.15315385,-1.561E-05,0,0,0,0,0,0,13.15315385,-2.85344E-06,0,0,0,0,0,0
13.15367308,1.67849E-06,0,0,0,0,0,0,13.15367308,-3.23949E-05,0,0,0,0,0,0,13.15367308,-1.25887E-05,0,0,0,0,0,0,13.15367308,8.56031E-06,0,0,0,0,0,0
13.15419231,3.52483E-06,0,0,0,0,0,0,13.15419231,-3.3402E-05,0,0,0,0,0,0,13.15419231,-3.02129E-06,0,0,0,0,0,0,13.15419231,2.26596E-05,0,0,0,0,0,0
13.15471154,5.87472E-06,0,0,0,0,0,0,13.15471154,-3.77661E-05,0,0,0,0,0,0,13.15471154,3.86053E-06,0,0,0,0,0,0,13.15471154,2.98772E-05,0,0,0,0,0,0
13.15523077,1.84634E-06,0,0,0,0,0,0,13.15523077,-4.61585E-05,0,0,0,0,0,0,13.15523077,3.86053E-06,0,0,0,0,0,0,13.15523077,2.87022E-05,0,0,0,0,0,0
13.15575,-3.35698E-06,0,0,0,0,0,0,13.15575,-5.27047E-05,0,0,0,0,0,0,13.15575,1.84634E-06,0,0,0,0,0,0,13.15575,2.26596E-05,0,0,0,0,0,0
13.15626923,-5.20333E-06,0,0,0,0,0,0,13.15626923,-5.35439E-05,0,0,0,0,0,0,13.15626923,-6.71397E-07,0,0,0,0,0,0,13.15626923,1.25887E-05,0,0,0,0,0,0
13.15678846,-6.21042E-06,0,0,0,0,0,0,13.15678846,-5.10262E-05,0,0,0,0,0,0,13.15678846,-2.51774E-06,0,0,0,0,0,0,13.15678846,1.17494E-06,0,0,0,0,0,0
13.15730769,-2.85344E-06,0,0,0,0,0,0,13.15730769,-4.53193E-05,0,0,0,0,0,0,13.15730769,-1.17494E-06,0,0,0,0,0,0,13.15730769,-6.71397E-06,0,0,0,0,0,0
13.15782692,-1.67849E-07,0,0,0,0,0,0,13.15782692,-4.31373E-05,0,0,0,0,0,0,13.15782692,2.51774E-06,0,0,0,0,0,0,13.15782692,-1.09102E-05,0,0,0,0,0,0
13.15834615,-1.67849E-06,0,0,0,0,0,0,13.15834615,-4.5655E-05,0,0,0,0,0,0,13.15834615,4.36408E-06,0,0,0,0,0,0,13.15834615,-1.34279E-05,0,0,0,0,0,0
13.15886538,-8.39246E-07,0,0,0,0,0,0,13.15886538,-4.448E-05,0,0,0,0,0,0,13.15886538,5.53903E-06,0,0,0,0,0,0,13.15886538,-1.25887E-05,0,0,0,0,0,0
13.15938462,-6.71397E-07,0,0,0,0,0,0,13.15938462,-4.31373E-05,0,0,0,0,0,0,13.15938462,5.87472E-06,0,0,0,0,0,0,13.15938462,-1.05745E-05,0,0,0,0,0,0
13.15990385,-1.17494E-06,0,0,0,0,0,0,13.15990385,-4.28016E-05,0,0,0,0,0,0,13.15990385,3.52483E-06,0,0,0,0,0,0,13.15990385,-7.88891E-06,0,0,0,0,0,0
13.16042308,1.17494E-06,0,0,0,0,0,0,13.16042308,-3.6759E-05,0,0,0,0,0,0,13.16042308,2.01419E-06,0,0,0,0,0,0,13.16042308,-8.56031E-06,0,0,0,0,0,0
13.16094231,8.39246E-07,0,0,0,0,0,0,13.16094231,-3.03807E-05,0,0,0,0,0,0,13.16094231,4.86763E-06,0,0,0,0,0,0,13.16094231,-1.30922E-05,0,0,0,0,0,0
13.16146154,-4.19623E-06,0,0,0,0,0,0,13.16146154,-2.60166E-05,0,0,0,0,0,0,13.16146154,6.04257E-06,0,0,0,0,0,0,13.16146154,-1.93027E-05,0,0,0,0,0,0
13.16198077,-3.86053E-06,0,0,0,0,0,0,13.16198077,-2.6688E-05,0,0,0,0,0,0,13.16198077,5.03548E-06,0,0,0,0,0,0,13.16198077,-2.1149E-05,0,0,0,0,0,0
13.1625,-2.18204E-06,0,0,0,0,0,0,13.1625,-2.92058E-05,0,0,0,0,0,0,13.1625,3.86053E-06,0,0,0,0,0,0,13.1625,-1.81277E-05,0,0,0,0,0,0
13.16301923,-4.02838E-06,0,0,0,0,0,0,13.16301923,-3.122E-05,0,0,0,0,0,0,13.16301923,5.70687E-06,0,0,0,0,0,0,13.16301923,-1.69528E-05,0,0,0,0,0,0
13.16353846,-3.69268E-06,0,0,0,0,0,0,13.16353846,-3.20592E-05,0,0,0,0,0,0,13.16353846,7.38537E-06,0,0,0,0,0,0,13.16353846,-1.8967E-05,0,0,0,0,0,0
13.16405769,-8.39246E-07,0,0,0,0,0,0,13.16405769,-3.03807E-05,0,0,0,0,0,0,13.16405769,7.21752E-06,0,0,0,0,0,0,13.16405769,-2.09812E-05,0,0,0,0,0,0
13.16457692,1.17494E-06,0,0,0,0,0,0,13.16457692,-2.70237E-05,0,0,0,0,0,0,13.16457692,5.37118E-06,0,0,0,0,0,0,13.16457692,-2.09812E-05,0,0,0,0,0,0
13.16509615,-1.67849E-07,0,0,0,0,0,0,13.16509615,-2.51774E-05,0,0,0,0,0,0,13.16509615,2.51774E-06,0,0,0,0,0,0,13.16509615,-2.3331E-05,0,0,0,0,0,0
13.16561538,-1.67849E-06,0,0,0,0,0,0,13.16561538,-2.63523E-05,0,0,0,0,0,0,13.16561538,-1.17494E-06,0,0,0,0,0,0,13.16561538,-2.63523E-05,0,0,0,0,0,0
13.16613462,-2.85344E-06,0,0,0,0,0,0,13.16613462,-2.97093E-05,0,0,0,0,0,0,13.16613462,-6.88182E-06,0,0,0,0,0,0,13.16613462,-2.56809E-05,0,0,0,0,0,0
13.16665385,-5.20333E-06,0,0,0,0,0,0,13.16665385,-3.10521E-05,0,0,0,0,0,0,13.16665385,-1.02388E-05,0,0,0,0,0,0,13.16665385,-2.46738E-05,0,0,0,0,0,0
13.16717308,-6.37827E-06,0,0,0,0,0,0,13.16717308,-2.92058E-05,0,0,0,0,0,0,13.16717308,-1.0071E-05,0,0,0,0,0,0,13.16717308,-2.70237E-05,0,0,0,0,0,0
13.16769231,-4.86763E-06,0,0,0,0,0,0,13.16769231,-2.56809E-05,0,0,0,0,0,0,13.16769231,-8.89601E-06,0,0,0,0,0,0,13.16769231,-2.90379E-05,0,0,0,0,0,0
13.16821154,-4.02838E-06,0,0,0,0,0,0,13.16821154,-2.24918E-05,0,0,0,0,0,0,13.16821154,-8.89601E-06,0,0,0,0,0,0,13.16821154,-3.23949E-05,0,0,0,0,0,0
13.16873077,-5.53903E-06,0,0,0,0,0,0,13.16873077,-2.3331E-05,0,0,0,0,0,0,13.16873077,-8.22461E-06,0,0,0,0,0,0,13.16873077,-3.23949E-05,0,0,0,0,0,0
13.16925,-8.22461E-06,0,0,0,0,0,0,13.16925,-2.60166E-05,0,0,0,0,0,0,13.16925,-6.21042E-06,0,0,0,0,0,0,13.16925,-2.6688E-05,0,0,0,0,0,0
13.16976923,-1.15816E-05,0,0,0,0,0,0,13.16976923,-2.63523E-05,0,0,0,0,0,0,13.16976923,-2.85344E-06,0,0,0,0,0,0,13.16976923,-1.40993E-05,0,0,0,0,0,0
13.17028846,-1.17494E-05,0,0,0,0,0,0,13.17028846,-2.97093E-05,0,0,0,0,0,0,13.17028846,-2.18204E-06,0,0,0,0,0,0,13.17028846,9.73526E-06,0,0,0,0,0,0
13.17080769,-7.55322E-06,0,0,0,0,0,0,13.17080769,-3.17235E-05,0,0,0,0,0,0,13.17080769,-2.85344E-06,0,0,0,0,0,0,13.17080769,2.90379E-05,0,0,0,0,0,0
13.17132692,-7.21752E-06,0,0,0,0,0,0,13.17132692,-3.40734E-05,0,0,0,0,0,0,13.17132692,-1.84634E-06,0,0,0,0,0,0,13.17132692,2.61845E-05,0,0,0,0,0,0
13.17184615,-1.29244E-05,0,0,0,0,0,0,13.17184615,-3.50805E-05,0,0,0,0,0,0,13.17184615,-1.51064E-06,0,0,0,0,0,0,13.17184615,1.02388E-05,0,0,0,0,0,0
13.17236538,-1.81277E-05,0,0,0,0,0,0,13.17236538,-2.97093E-05,0,0,0,0,0,0,13.17236538,-1.67849E-07,0,0,0,0,0,0,13.17236538,-4.53193E-06,0,0,0,0,0,0
13.17288462,-1.98062E-05,0,0,0,0,0,0,13.17288462,-2.50095E-05,0,0,0,0,0,0,13.17288462,2.18204E-06,0,0,0,0,0,0,13.17288462,-1.24208E-05,0,0,0,0,0,0
13.17340385,-2.04776E-05,0,0,0,0,0,0,13.17340385,-2.63523E-05,0,0,0,0,0,0,13.17340385,1.84634E-06,0,0,0,0,0,0,13.17340385,-1.24208E-05,0,0,0,0,0,0
13.17392308,-1.91348E-05,0,0,0,0,0,0,13.17392308,-2.83665E-05,0,0,0,0,0,0,13.17392308,-1.67849E-07,0,0,0,0,0,0,13.17392308,-1.17494E-05,0,0,0,0,0,0
13.17444231,-1.62814E-05,0,0,0,0,0,0,13.17444231,-2.93736E-05,0,0,0,0,0,0,13.17444231,-1.84634E-06,0,0,0,0,0,0,13.17444231,-1.29244E-05,0,0,0,0,0,0
13.17496154,-1.46029E-05,0,0,0,0,0,0,13.17496154,-2.97093E-05,0,0,0,0,0,0,13.17496154,-2.34989E-06,0,0,0,0,0,0,13.17496154,-1.27565E-05,0,0,0,0,0,0
13.17548077,-1.47707E-05,0,0,0,0,0,0,13.17548077,-2.90379E-05,0,0,0,0,0,0,13.17548077,-1.17494E-06,0,0,0,0,0,0,13.17548077,-1.09102E-05,0,0,0,0,0,0
13.176,-1.19173E-05,0,0,0,0,0,0,13.176,-2.85344E-05,0,0,0,0,0,0,13.176,-2.68559E-06,0,0,0,0,0,0,13.176,-1.2253E-05,0,0,0,0,0,0
13.17651923,-7.55322E-06,0,0,0,0,0,0,13.17651923,-2.83665E-05,0,0,0,0,0,0,13.17651923,-3.52483E-06,0,0,0,0,0,0,13.17651923,-1.42672E-05,0,0,0,0,0,0
13.17703846,-2.85344E-06,0,0,0,0,0,0,13.17703846,-2.81987E-05,0,0,0,0,0,0,13.17703846,-8.39246E-07,0,0,0,0,0,0,13.17703846,-1.32601E-05,0,0,0,0,0,0
13.17755769,-3.86053E-06,0,0,0,0,0,0,13.17755769,-2.90379E-05,0,0,0,0,0,0,13.17755769,8.39246E-07,0,0,0,0,0,0,13.17755769,-1.10781E-05,0,0,0,0,0,0
13.17807692,-4.86763E-06,0,0,0,0,0,0,13.17807692,-3.20592E-05,0,0,0,0,0,0,13.17807692,8.39246E-07,0,0,0,0,0,0,13.17807692,-1.0071E-05,0,0,0,0,0,0
13.17859615,-4.86763E-06,0,0,0,0,0,0,13.17859615,-3.3402E-05,0,0,0,0,0,0,13.17859615,-1.67849E-07,0,0,0,0,0,0,13.17859615,-1.19173E-05,0,0,0,0,0,0
13.17911538,-7.88891E-06,0,0,0,0,0,0,13.17911538,-3.23949E-05,0,0,0,0,0,0,13.17911538,-1.17494E-06,0,0,0,0,0,0,13.17911538,-1.30922E-05,0,0,0,0,0,0
13.17963462,-1.15816E-05,0,0,0,0,0,0,13.17963462,-2.7863E-05,0,0,0,0,0,0,13.17963462,-2.18204E-06,0,0,0,0,0,0,13.17963462,-1.39315E-05,0,0,0,0,0,0
13.18015385,-1.12459E-05,0,0,0,0,0,0,13.18015385,-2.87022E-05,0,0,0,0,0,0,13.18015385,-2.51774E-06,0,0,0,0,0,0,13.18015385,-1.35958E-05,0,0,0,0,0,0
13.18067308,-9.56741E-06,0,0,0,0,0,0,13.18067308,-3.32342E-05,0,0,0,0,0,0,13.18067308,-3.35698E-06,0,0,0,0,0,0,13.18067308,-1.19173E-05,0,0,0,0,0,0
13.18119231,-7.55322E-06,0,0,0,0,0,0,13.18119231,-3.10521E-05,0,0,0,0,0,0,13.18119231,-1.67849E-06,0,0,0,0,0,0,13.18119231,-1.12459E-05,0,0,0,0,0,0
